,Gene ID,Log2Ratio,p-value,Max RPKM,Entrez To,Official Gene Symbol To,Species,Gene Name
24378,NM_182910,-1.45,0.00611,3971.33,23224,SYNE2,Homo sapiens,spectrin repeat containing nuclear envelope protein 2(SYNE2)
24379,NM_182913,-1.38,0.0286,5779.4,23224,SYNE2,Homo sapiens,spectrin repeat containing nuclear envelope protein 2(SYNE2)
24382,NM_001039876,-4.15,0.0233,3288.89,163183,SYNE4,Homo sapiens,spectrin repeat containing nuclear envelope family member 4(SYNE4)
24384,NM_004711,-4.13,0.00086,41295.05,9145,SYNGR1,Homo sapiens,synaptogyrin 1(SYNGR1)
24385,NM_145738,-1.72,0.0424,2199.49,9145,SYNGR1,Homo sapiens,synaptogyrin 1(SYNGR1)
24387,NM_004710,-2.56,0.00704,188832.45,9144,SYNGR2,Homo sapiens,synaptogyrin 2(SYNGR2)
24403,NM_001114133,-2.7,0.037,186.68,79933,SYNPO2L,Homo sapiens,synaptopodin 2 like(SYNPO2L)
24404,NM_024875,-1.37,0.0099,75.73,79933,SYNPO2L,Homo sapiens,synaptopodin 2 like(SYNPO2L)
24420,NM_001135806,-3.64,0.0402,17183.93,6857,SYT1,Homo sapiens,synaptotagmin 1(SYT1)
24436,NM_016524,-3.69,0.0352,3112.85,51760,SYT17,Homo sapiens,synaptotagmin 17(SYT17)
24437,NM_177402,-1.89,0.0372,251.35,127833,SYT2,Homo sapiens,synaptotagmin 2(SYT2)
24439,NM_001160328,-3.3,0.0379,239.32,84258,SYT3,Homo sapiens,synaptotagmin 3(SYT3)
24445,NM_004200,-5.6,7.87e-06,94999.94,9066,SYT7,Homo sapiens,synaptotagmin 7(SYT7)
24448,NM_032872,-4.14,0.0085,3470.76,84958,SYTL1,Homo sapiens,synaptotagmin like 1(SYTL1)
24459,NM_001129896,-3.39,0.0217,5639.52,94121,SYTL4,Homo sapiens,synaptotagmin like 4(SYTL4)
24460,NM_080737,-2.29,0.0424,4603.21,94121,SYTL4,Homo sapiens,synaptotagmin like 4(SYTL4)
24463,NM_001163334,-3.36,0.00868,190.66,94122,SYTL5,Homo sapiens,synaptotagmin like 5(SYTL5)
24476,NM_152787,-1.24,0.0126,21982.15,257397,TAB3,Homo sapiens,TGF-beta activated kinase 1 (MAP3K7) binding protein 3(TAB3)
24486,NM_206862,-4.65,0.00982,5505.95,10579,TACC2,Homo sapiens,transforming acidic coiled-coil containing protein 2(TACC2)
24496,NM_002353,-5.13,0.0105,153936.67,4070,TACSTD2,Homo sapiens,tumor associated calcium signal transducer 2(TACSTD2)
24550,NM_033394,-1.78,0.0207,17073.7,85461,TANC1,Homo sapiens,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1(TANC1)"
24568,NM_153365,-1.34,0.0155,18691.86,202018,TAPT1,Homo sapiens,transmembrane anterior posterior transformation 1(TAPT1)
24585,NM_152228,-1.94,0.041,863.45,83756,TAS1R3,Homo sapiens,taste 1 receptor member 3(TAS1R3)
24629,NM_198517,-2.21,0.0319,72.87,374403,TBC1D10C,Homo sapiens,TBC1 domain family member 10C(TBC1D10C)
24655,NM_001123392,-2.03,0.00774,100.62,729877,TBC1D3H,Homo sapiens,TBC1 domain family member 3H(TBC1D3H)
24656,NM_001001417,-1.35,0.0119,288.62,414059,TBC1D3B,Homo sapiens,TBC1 domain family member 3B(TBC1D3B)
24658,NM_001001418,-1.08,0.0408,56.15,414060,TBC1D3C,Homo sapiens,TBC1 domain family member 3C(TBC1D3C)
24735,NM_004608,-2.79,0.026,952.86,6911,TBX6,Homo sapiens,T-box transcription factor 6(TBX6)
24740,NM_001128595,-8.26,0.00068,47590.49,123036,TC2N,Homo sapiens,"tandem C2 domains, nuclear(TC2N)"
24742,NM_001128596,-2.07,0.000939,765.88,123036,TC2N,Homo sapiens,"tandem C2 domains, nuclear(TC2N)"
24750,NM_198723,-1.97,0.0174,250.04,6919,TCEA2,Homo sapiens,transcription elongation factor A2(TCEA2)
24767,NM_152634,-2.79,0.0148,1526.09,170082,TCEANC,Homo sapiens,transcription elongation factor A N-terminal and central domain containing(TCEANC)
24773,NM_016427,-3.01,0.0115,75.93,51224,ELOA2,Homo sapiens,elongin A2(ELOA2)
24835,NM_144659,-2.12,0.00168,887.66,140290,TCP10L,Homo sapiens,t-complex 10 like(TCP10L)
24853,NM_003211,-1.2,0.0224,24481.69,6996,TDG,Homo sapiens,thymine DNA glycosylase(TDG)
24867,NM_173533,-9.21,0.0298,6140.98,163589,TDRD5,Homo sapiens,tudor domain containing 5(TDRD5)
24871,NM_006862,-2.3,0.0227,459.3,11022,TDRKH,Homo sapiens,tudor and KH domain containing(TDRKH)
24872,NM_001083965,-1.46,0.02,12163.61,11022,TDRKH,Homo sapiens,tudor and KH domain containing(TDRKH)
24889,NM_172000,-1.64,0.00139,207.18,127670,TEDDM1,Homo sapiens,transmembrane epididymal protein 1(TEDDM1)
24890,NM_001145398,-2.79,0.0115,4925.52,7008,TEF,Homo sapiens,"TEF transcription factor, PAR bZIP family member(TEF)"
24941,NM_198393,-1.54,0.0196,124.39,56155,TEX14,Homo sapiens,"testis expressed 14, intercellular bridge forming factor(TEX14)"
24944,NM_018469,-1.77,0.048,78949.11,55852,TEX2,Homo sapiens,testis expressed 2(TEX2)
24961,NM_001042425,-5.21,0.00341,9985.75,7020,TFAP2A,Homo sapiens,transcription factor AP-2 alpha(TFAP2A)
24965,NM_003222,-3.55,0.0223,93197.31,7022,TFAP2C,Homo sapiens,transcription factor AP-2 gamma(TFAP2C)
25047,NM_144721,-1.05,0.0287,7110.62,152815,THAP6,Homo sapiens,THAP domain containing 6(THAP6)
25086,NM_001128177,-3.32,0.0146,10598.8,7068,THRB,Homo sapiens,thyroid hormone receptor beta(THRB)
25087,NM_001128176,-2.86,0.0071,5290.93,7068,THRB,Homo sapiens,thyroid hormone receptor beta(THRB)
25092,NM_024817,-2.7,0.0369,178032.83,79875,THSD4,Homo sapiens,thrombospondin type 1 domain containing 4(THSD4)
25098,NM_017736,-1.09,0.0158,36031.02,55623,THUMPD1,Homo sapiens,THUMP domain containing 1(THUMPD1)
25125,NM_145719,-1.91,0.0199,1523.03,220359,TIGD3,Homo sapiens,tigger transposable element derived 3(TIGD3)
25138,NM_005834,-1.46,0.00511,16511.39,10245,TIMM17B,Homo sapiens,translocase of inner mitochondrial membrane 17B(TIMM17B)
25162,NM_148910,-2.17,0.0371,1939.0,114609,TIRAP,Homo sapiens,TIR domain containing adaptor protein(TIRAP)
25170,NM_003257,-2.83,0.0224,9688.42,7082,TJP1,Homo sapiens,tight junction protein 1(TJP1)
25189,NM_001144762,-2.71,0.0214,2682.97,7089,TLE2,Homo sapiens,"TLE family member 2, transcriptional corepressor(TLE2)"
25192,NM_005078,-1.61,0.000532,16372.79,7090,TLE3,Homo sapiens,"TLE family member 3, transcriptional corepressor(TLE3)"
25193,NM_001105192,-1.12,0.00192,15779.54,7090,TLE3,Homo sapiens,"TLE family member 3, transcriptional corepressor(TLE3)"
25213,NM_003268,-5.21,0.013,4275.92,7100,TLR5,Homo sapiens,toll like receptor 5(TLR5)
25227,NM_078474,-1.01,0.0234,3971.95,80213,TM2D3,Homo sapiens,TM2 domain containing 3(TM2D3)
25237,NM_003273,-4.0,0.0224,10378.73,7108,TM7SF2,Homo sapiens,transmembrane 7 superfamily member 2(TM7SF2)
25241,NM_004800,-1.01,0.0375,116694.38,9375,TM9SF2,Homo sapiens,transmembrane 9 superfamily member 2(TM9SF2)
25247,NM_016056,-1.64,0.0191,16659.36,51643,TMBIM4,Homo sapiens,transmembrane BAX inhibitor motif containing 4(TMBIM4)
25248,NM_003217,-1.38,0.00569,1042463.91,7009,TMBIM6,Homo sapiens,transmembrane BAX inhibitor motif containing 6(TMBIM6)
25253,NM_001145303,-7.69,0.000255,33252.48,147798,TMC4,Homo sapiens,transmembrane channel like 4(TMC4)
25254,NM_144686,-5.34,0.00143,7892.3,147798,TMC4,Homo sapiens,transmembrane channel like 4(TMC4)
25258,NM_007267,-3.5,0.0369,2604.75,11322,TMC6,Homo sapiens,transmembrane channel like 6(TMC6)
25263,NM_015008,-4.52,0.0459,3093.11,23023,TMCC1,Homo sapiens,transmembrane and coiled-coil domain family 1(TMCC1)
25264,NM_001017395,-1.18,0.00958,30398.45,23023,TMCC1,Homo sapiens,transmembrane and coiled-coil domain family 1(TMCC1)
25290,NM_178518,-1.11,0.00519,2126.74,284114,TMEM102,Homo sapiens,transmembrane protein 102(TMEM102)
25292,NM_178520,-5.39,6.23e-05,3032.87,284186,TMEM105,Homo sapiens,TMEM105 long non-coding RNA(TMEM105)
25315,NM_025268,-1.77,0.0327,3938.62,80757,TMEM121,Homo sapiens,transmembrane protein 121(TMEM121)
25322,NM_001127266,-1.23,0.0498,16786.22,92305,TMEM129,Homo sapiens,"transmembrane protein 129, E3 ubiquitin ligase(TMEM129)"
25328,NM_178031,-2.38,0.0126,126435.17,54972,TMEM132A,Homo sapiens,transmembrane protein 132A(TMEM132A)
25342,NM_032928,-2.31,0.013,28334.46,85014,TMEM141,Homo sapiens,transmembrane protein 141(TMEM141)
25343,NM_018273,-1.91,0.0234,1361.33,55260,TMEM143,Homo sapiens,transmembrane protein 143(TMEM143)
25344,NM_018342,-1.52,0.0185,6598.66,55314,TMEM144,Homo sapiens,transmembrane protein 144(TMEM144)
25377,NM_001100829,-1.06,0.0265,13086.57,100113407,TMEM170B,Homo sapiens,transmembrane protein 170B(TMEM170B)
25399,NM_001097620,-4.9,0.0268,44357.7,202915,TMEM184A,Homo sapiens,transmembrane protein 184A(TMEM184A)
25410,NM_139172,-2.48,0.0339,69.66,147744,TMEM190,Homo sapiens,transmembrane protein 190(TMEM190)
25411,NR_026815,-3.2,0.012,1528.98,84222,TMEM191A,Homo sapiens,transmembrane protein 191A (pseudogene)(TMEM191A)
25449,NM_182526,-6.72,0.0234,56064.2,161145,TMEM229B,Homo sapiens,transmembrane protein 229B(TMEM229B)
25465,NM_032933,-2.5,0.043,3309.44,85019,TMEM241,Homo sapiens,transmembrane protein 241(TMEM241)
25475,NM_001144034,-2.05,0.0389,1930.91,84866,TMEM25,Homo sapiens,transmembrane protein 25(TMEM25)
25483,NM_025125,-2.89,0.0172,14226.62,80195,TMEM254,Homo sapiens,transmembrane protein 254(TMEM254)
25484,NR_027428,-3.13,0.0185,2635.68,219347,TMEM254-AS1,Homo sapiens,TMEM254 antisense RNA 1(TMEM254-AS1)
25485,NR_027432,-2.59,0.0111,2393.05,219347,TMEM254-AS1,Homo sapiens,TMEM254 antisense RNA 1(TMEM254-AS1)
25500,NM_020665,-2.75,0.0195,710.32,57393,CLTRN,Homo sapiens,"collectrin, amino acid transport regulator(CLTRN)"
25503,NM_001017970,-8.45,8.38e-05,66551.88,161291,TMEM30B,Homo sapiens,transmembrane protein 30B(TMEM30B)
25512,NM_018306,-4.36,0.0202,1390.66,55287,TMEM40,Homo sapiens,transmembrane protein 40(TMEM40)
25533,NM_033504,-1.13,0.0192,13799.96,113452,TMEM54,Homo sapiens,transmembrane protein 54(TMEM54)
25544,NM_014698,-1.87,0.0241,40345.52,9725,TMEM63A,Homo sapiens,transmembrane protein 63A(TMEM63A)
25545,NM_018426,-1.72,0.0221,12358.04,55362,TMEM63B,Homo sapiens,transmembrane protein 63B(TMEM63B)
25546,NM_020431,-4.04,0.0429,12875.17,57156,TMEM63C,Homo sapiens,transmembrane protein 63C(TMEM63C)
25571,NM_032824,-1.6,0.0034,52556.89,84910,TMEM87B,Homo sapiens,transmembrane protein 87B(TMEM87B)
25579,NM_016456,-1.46,0.0145,39076.27,252839,TMEM9,Homo sapiens,transmembrane protein 9(TMEM9)
25612,NM_014058,-4.52,0.00814,338.91,28983,TMPRSS11E,Homo sapiens,transmembrane serine protease 11E(TMPRSS11E)
25615,NM_001077263,-10.44,0.00271,22363.77,84000,TMPRSS13,Homo sapiens,transmembrane serine protease 13(TMPRSS13)
25617,NM_001135099,-8.38,0.000807,4352.55,7113,TMPRSS2,Homo sapiens,transmembrane serine protease 2(TMPRSS2)
25619,NM_024022,-7.7,0.0327,4282.26,64699,TMPRSS3,Homo sapiens,transmembrane serine protease 3(TMPRSS3)
25620,NM_032405,-7.41,0.0377,3696.12,64699,TMPRSS3,Homo sapiens,transmembrane serine protease 3(TMPRSS3)
25634,NM_152588,-1.21,0.00861,12144.1,160335,TMTC2,Homo sapiens,transmembrane O-mannosyltransferase targeting cadherins 2(TMTC2)
25671,NM_148901,-4.88,0.0394,39.63,8784,TNFRSF18,Homo sapiens,TNF receptor superfamily member 18(TNFRSF18)
25678,NM_148965,-2.82,0.0474,968.04,8718,TNFRSF25,Homo sapiens,TNF receptor superfamily member 25(TNFRSF25)
25695,NM_172087,-4.33,0.0278,6481.47,8741,TNFSF13,Homo sapiens,TNF superfamily member 13(TNFSF13)
25697,NM_003808,-3.45,0.0122,1819.59,8741,TNFSF13,Homo sapiens,TNF superfamily member 13(TNFSF13)
25722,NM_005781,-1.37,0.0139,24402.13,10188,TNK2,Homo sapiens,tyrosine kinase non receptor 2(TNK2)
25729,NM_003279,-2.46,0.00795,45.94,7125,TNNC2,Homo sapiens,"troponin C2, fast skeletal type(TNNC2)"
25730,NM_003281,-3.09,0.00235,1095.28,7135,TNNI1,Homo sapiens,"troponin I1, slow skeletal type(TNNI1)"
25753,NM_001080495,-1.22,0.00629,192986.96,84629,TNRC18,Homo sapiens,trinucleotide repeat containing 18(TNRC18)
25758,NM_001142640,-2.68,0.016,31085.05,57690,TNRC6C,Homo sapiens,trinucleotide repeat containing adaptor 6C(TNRC6C)
25766,NM_005749,-4.16,0.00526,284865.64,10140,TOB1,Homo sapiens,"transducer of ERBB2, 1(TOB1)"
25777,NM_005486,-1.82,0.0168,21375.2,10040,TOM1L1,Homo sapiens,target of myb1 like 1 membrane trafficking protein(TOM1L1)
25778,NM_001033551,-1.66,0.00852,2565.87,146691,TOM1L2,Homo sapiens,target of myb1 like 2 membrane trafficking protein(TOM1L2)
25779,NM_001082968,-1.18,0.0064,47831.13,146691,TOM1L2,Homo sapiens,target of myb1 like 2 membrane trafficking protein(TOM1L2)
25837,NM_001076787,-3.44,0.00769,11754.78,9537,TP53I11,Homo sapiens,tumor protein p53 inducible protein 11(TP53I11)
25838,NM_006034,-2.38,0.0275,51131.78,9537,TP53I11,Homo sapiens,tumor protein p53 inducible protein 11(TP53I11)
25842,NM_033285,-3.32,0.000182,68740.74,94241,TP53INP1,Homo sapiens,tumor protein p53 inducible nuclear protein 1(TP53INP1)
25846,NR_015381,-2.24,0.000123,5151.13,11257,TP53TG1,Homo sapiens,TP53 target 1(TP53TG1)
25857,NM_001126242,-1.69,0.0349,187.72,7161,TP73,Homo sapiens,tumor protein p73(TP73)
25866,NM_005079,-1.68,0.000983,33674.49,7163,TPD52,Homo sapiens,tumor protein D52(TPD52)
25867,NM_001025253,-1.13,0.00709,14210.82,7163,TPD52,Homo sapiens,tumor protein D52(TPD52)
25869,NM_001003397,-2.85,0.00537,56772.56,7164,TPD52L1,Homo sapiens,TPD52 like 1(TPD52L1)
25870,NM_003287,-2.19,0.0255,7509.33,7164,TPD52L1,Homo sapiens,TPD52 like 1(TPD52L1)
25908,NM_000547,-4.23,4.68e-05,101.86,7173,TPO,Homo sapiens,thyroid peroxidase(TPO)
25922,NM_173691,-1.69,0.0454,19153.63,286262,TPRN,Homo sapiens,taperin(TPRN)
25941,NR_026730,-1.96,0.0379,82.72,646405,TPTE2P1,Homo sapiens,TPTE2 pseudogene 1(TPTE2P1)
25958,NR_028338,-1.01,0.00809,1433.04,10758,TRAF3IP2,Homo sapiens,TRAF3 interacting protein 2(TRAF3IP2)
25963,NM_025228,-1.41,0.0229,502.25,80342,TRAF3IP3,Homo sapiens,TRAF3 interacting protein 3(TRAF3IP3)
25965,NM_001033910,-2.01,0.00745,11571.01,7188,TRAF5,Homo sapiens,TNF receptor associated factor 5(TRAF5)
25991,NM_014563,-1.6,0.0247,5986.86,6399,TRAPPC2,Homo sapiens,trafficking protein particle complex subunit 2(TRAPPC2)
25999,NM_024108,-3.48,0.00136,7757.82,79090,TRAPPC6A,Homo sapiens,trafficking protein particle complex subunit 6A(TRAPPC6A)
26003,NM_001160372,-1.4,0.0355,31711.13,83696,TRAPPC9,Homo sapiens,trafficking protein particle complex subunit 9(TRAPPC9)
26028,NM_014817,-8.93,0.0173,52530.56,9865,TRIL,Homo sapiens,TLR4 interactor with leucine rich repeats(TRIL)
26061,NM_006458,-3.47,0.0238,6365.65,10612,TRIM3,Homo sapiens,tripartite motif containing 3(TRIM3)
26150,NM_152292,-1.86,0.00976,1994.48,93587,TRMT10A,Homo sapiens,tRNA methyltransferase 10A(TRMT10A)
26194,NM_004621,-3.33,0.0334,710.24,7225,TRPC6,Homo sapiens,transient receptor potential cation channel subfamily C member 6(TRPC6)
26213,NM_031472,-2.26,0.00247,1654.73,83707,TRPT1,Homo sapiens,tRNA phosphotransferase 1(TRPT1)
26214,NM_001160392,-1.55,0.00894,792.26,83707,TRPT1,Homo sapiens,tRNA phosphotransferase 1(TRPT1)
26242,NM_198057,-3.41,0.000911,16633.93,1831,TSC22D3,Homo sapiens,TSC22 domain family member 3(TSC22D3)
26256,NM_207346,-1.59,0.000803,33562.61,283989,TSEN54,Homo sapiens,tRNA splicing endonuclease subunit 54(TSEN54)
26283,NM_014399,-3.45,0.0164,247219.34,27075,TSPAN13,Homo sapiens,tetraspanin 13(TSPAN13)
26284,NM_030927,-1.12,0.018,83813.36,81619,TSPAN14,Homo sapiens,tetraspanin 14(TSPAN14)
26286,NM_012339,-4.34,0.00536,46139.52,23555,TSPAN15,Homo sapiens,tetraspanin 15(TSPAN15)
26291,NM_001031730,-2.29,0.0281,31.36,90139,TSPAN18,Homo sapiens,tetraspanin 18(TSPAN18)
26297,NM_005981,-2.24,0.0104,33274.14,6302,TSPAN31,Homo sapiens,tetraspanin 31(TSPAN31)
26299,NM_178562,-2.28,0.000885,4227.68,340348,TSPAN33,Homo sapiens,tetraspanin 33(TSPAN33)
26324,NM_058163,-1.23,0.00857,27126.08,90121,TSR2,Homo sapiens,TSR2 ribosome maturation factor(TSR2)
26325,NM_001001410,-3.45,0.023,8423.68,115939,TSR3,Homo sapiens,TSR3 ribosome maturation factor(TSR3)
26335,NM_001113207,-5.67,0.00197,14798.82,100131187,TSTD1,Homo sapiens,thiosulfate sulfurtransferase like domain containing 1(TSTD1)
26336,NM_001113205,-4.94,0.00131,17489.41,100131187,TSTD1,Homo sapiens,thiosulfate sulfurtransferase like domain containing 1(TSTD1)
26337,NM_001113206,-3.24,0.00108,3169.62,100131187,TSTD1,Homo sapiens,thiosulfate sulfurtransferase like domain containing 1(TSTD1)
26355,NM_017904,-2.92,0.000415,67.64,55001,TTC22,Homo sapiens,tetratricopeptide repeat domain 22(TTC22)
26371,NR_026963,-1.8,0.0424,5383.06,284900,TTC28-AS1,Homo sapiens,TTC28 antisense RNA 1(TTC28-AS1)
26374,NM_003316,-1.43,0.0454,22171.61,7267,TTC3,Homo sapiens,tetratricopeptide repeat domain 3(TTC3)
26377,NM_152517,-1.87,0.00135,7981.75,150737,IFT70B,Homo sapiens,intraflagellar transport 70B(IFT70B)
26385,NM_001144832,-6.82,0.0265,13217.6,22996,TTC39A,Homo sapiens,tetratricopeptide repeat domain 39A(TTC39A)
26386,NM_001080494,-2.54,0.0033,448.38,22996,TTC39A,Homo sapiens,tetratricopeptide repeat domain 39A(TTC39A)
26399,NM_015351,-4.93,0.00345,31017.39,23508,TTC9,Homo sapiens,tetratricopeptide repeat domain 9(TTC9)
26411,NM_001130045,-6.7,0.0262,103.83,254173,TTLL10,Homo sapiens,tubulin tyrosine ligase like 10(TTLL10)
26412,NM_153254,-2.54,0.0195,62.73,254173,TTLL10,Homo sapiens,tubulin tyrosine ligase like 10(TTLL10)
26421,NM_001130918,-4.77,0.0419,40.62,284076,TTLL6,Homo sapiens,tubulin tyrosine ligase like 6(TTLL6)
26422,NM_173623,-4.21,0.0285,27.29,284076,TTLL6,Homo sapiens,tubulin tyrosine ligase like 6(TTLL6)
26437,NR_001545,-1.02,0.0351,19.45,64595,TTTY15,Homo sapiens,"testis expressed transcript, Y-linked 15(TTTY15)"
26438,NR_003591,-4.14,0.00807,29.47,100101118,TTTY8B,Homo sapiens,"testis expressed transcript, Y-linked 8B(TTTY8B)"
26441,NM_020659,-3.15,0.00906,359.06,57348,TTYH1,Homo sapiens,tweety family member 1(TTYH1)
26465,NM_001164154,-3.06,0.0248,122.13,347688,TUBB8,Homo sapiens,tubulin beta 8 class VIII(TUBB8)
26466,NM_177987,-1.9,0.00344,69.88,347688,TUBB8,Homo sapiens,tubulin beta 8 class VIII(TUBB8)
26467,NR_027156,-6.01,0.00446,3174.53,643224,TUBBP5,Homo sapiens,tubulin beta pseudogene 5(TUBBP5)
26477,NM_020461,-1.69,0.0449,5136.28,85378,TUBGCP6,Homo sapiens,tubulin gamma complex component 6(TUBGCP6)
26482,NM_003322,-1.62,0.0486,49.23,7287,TULP1,Homo sapiens,TUB like protein 1(TULP1)
26486,NM_020245,-1.27,0.0161,38900.14,56995,TULP4,Homo sapiens,TUB like protein 4(TULP4)
26521,NM_006472,-3.29,0.0268,217916.17,10628,TXNIP,Homo sapiens,thioredoxin interacting protein(TXNIP)
26544,NM_173555,-1.03,0.000131,22271.13,219743,TYSND1,Homo sapiens,trypsin like peroxisomal matrix peptidase 1(TYSND1)
26565,NM_003334,-1.19,0.017,209824.49,7317,UBA1,Homo sapiens,ubiquitin like modifier activating enzyme 1(UBA1)
26589,NM_001001895,-2.63,0.0413,2.83,53347,UBASH3A,Homo sapiens,ubiquitin associated and SH3 domain containing A(UBASH3A)
26671,NM_130466,-1.72,0.0383,17110.0,89910,UBE3B,Homo sapiens,ubiquitin protein ligase E3B(UBE3B)
26690,NM_173569,-1.54,0.00395,44200.75,254048,UBN2,Homo sapiens,ubinuclein 2(UBN2)
26739,NM_003355,-1.79,0.0135,79013.79,7351,UCP2,Homo sapiens,uncoupling protein 2(UCP2)
26752,NR_027378,-1.04,0.0387,231.88,286183,NKAIN3,Homo sapiens,sodium/potassium transporting ATPase interacting 3(NKAIN3)
26800,NM_014683,-1.03,0.0466,11930.95,9706,ULK2,Homo sapiens,unc-51 like autophagy activating kinase 2(ULK2)
26812,NM_054035,-1.24,0.00725,8343.4,9094,UNC119,Homo sapiens,unc-119 lipid binding chaperone(UNC119)
26813,NM_005148,-1.03,0.0185,7365.25,9094,UNC119,Homo sapiens,unc-119 lipid binding chaperone(UNC119)
26832,NM_018974,-3.69,0.0437,12.88,54346,UNC93A,Homo sapiens,unc-93 homolog A(UNC93A)
26833,NM_001143947,-3.24,0.0479,9.45,54346,UNC93A,Homo sapiens,unc-93 homolog A(UNC93A)
26838,NM_001080419,-1.71,0.0447,32142.53,85451,UNK,Homo sapiens,unk zinc finger(UNK)
26859,NM_173355,-3.33,0.00546,10.05,151531,UPP2,Homo sapiens,uridine phosphorylase 2(UPP2)
26860,NM_001135098,-1.55,0.0236,33.3,151531,UPP2,Homo sapiens,uridine phosphorylase 2(UPP2)
26876,NR_027336,-4.78,0.0195,877.66,100130015,URAHP,Homo sapiens,"urate (hydroxyiso-) hydrolase, pseudogene(URAHP)"
26877,NR_027335,-3.67,0.00503,1426.96,100130015,URAHP,Homo sapiens,"urate (hydroxyiso-) hydrolase, pseudogene(URAHP)"
26898,NM_173477,-6.37,0.00795,730.85,124590,USH1G,Homo sapiens,USH1 protein network component sans(USH1G)
26899,NM_206933,-1.47,0.0396,143.31,7399,USH2A,Homo sapiens,usherin(USH2A)
26920,NM_017414,-1.34,0.0467,7664.3,11274,USP18,Homo sapiens,ubiquitin specific peptidase 18(USP18)
26924,NM_001008563,-1.06,0.00728,6642.49,10868,USP20,Homo sapiens,ubiquitin specific peptidase 20(USP20)
26933,NM_001145073,-1.02,0.0102,4421.33,389856,USP27X,Homo sapiens,ubiquitin specific peptidase 27 X-linked(USP27X)
26934,NR_026742,-1.75,0.026,1137.62,158572,USP27X-DT,Homo sapiens,USP27X divergent transcript(USP27X-DT)
26937,NM_006537,-1.45,0.00539,12570.08,9960,USP3,Homo sapiens,ubiquitin specific peptidase 3(USP3)
26938,NM_032663,-2.02,0.00439,13722.71,84749,USP30,Homo sapiens,ubiquitin specific peptidase 30(USP30)
26969,NM_201286,-1.93,0.00822,1480.52,158880,USP51,Homo sapiens,ubiquitin specific peptidase 51(USP51)
26971,NM_152586,-2.22,0.00142,12146.75,159195,USP54,Homo sapiens,ubiquitin specific peptidase 54(USP54)
26977,NM_001128611,-1.03,0.0181,15724.58,9101,USP8,Homo sapiens,ubiquitin specific peptidase 8(USP8)
26995,NM_198152,-1.21,0.0282,1332.96,257313,UTS2B,Homo sapiens,urotensin 2B(UTS2B)
27003,NR_027444,-1.27,0.0226,212.81,100133957,UXT-AS1,Homo sapiens,UXT antisense RNA 1(UXT-AS1)
27017,NM_003761,-4.71,0.00522,51076.83,8673,VAMP8,Homo sapiens,vesicle associated membrane protein 8(VAMP8)
27022,NM_004738,-1.34,0.0174,73525.97,9217,VAPB,Homo sapiens,VAMP associated protein B and C(VAPB)
27034,NM_003371,-1.04,0.00804,58494.29,7410,VAV2,Homo sapiens,vav guanine nucleotide exchange factor 2(VAV2)
27037,NM_006113,-4.48,0.00569,4791.79,10451,VAV3,Homo sapiens,vav guanine nucleotide exchange factor 3(VAV3)
27078,NM_007146,-1.18,0.0177,105933.15,7716,VEZF1,Homo sapiens,vascular endothelial zinc finger 1(VEZF1)
27079,NM_017599,-1.3,0.0351,46055.91,55591,VEZT,Homo sapiens,"vezatin, adherens junctions transmembrane protein(VEZT)"
27100,NM_004624,-2.86,0.0176,6976.26,7433,VIPR1,Homo sapiens,vasoactive intestinal peptide receptor 1(VIPR1)
27109,NM_001017921,-1.91,0.00241,5033.08,400673,VMAC,Homo sapiens,vimentin type intermediate filament associated coiled-coil protein(VMAC)
27110,NM_001144939,-2.21,0.0232,52.69,284013,VMO1,Homo sapiens,vitelline membrane outer layer 1 homolog(VMO1)
